IsUrban,NTLBin,NTLArea,X_deg,Y_deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecPopCalib,ElecStart,GridDistCalibElec,Elec_Initial_Status_Grid2018,Elec_Init_Status_Offgrid2018,Actual_Elec_Status_2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG_Hydro2023,MG_PV2023,MG_Wind2023,MG_Diesel2023,SA_Diesel2023,SA_PV2023,Minimum_Tech_Off_grid2023,Minimum_LCOE_Off_grid2023,Off_Grid_Code2023,Elec_Initial_Status_Grid2023,Elec_Init_Status_Offgrid2023,Actual_Elec_Status_2023,Grid_extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Elec_Initial_Status_Grid2030,Elec_Init_Status_Offgrid2030,Actual_Elec_Status_2030,Grid_extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.04,33.21447,-13.23675,0.008,169065,1.160440851,1074,14,0.04,0.36359,2058,1.85,4.97639,36.65052,5.89929,5.91701,5.91701,3862,12100,45.04052,3273969.498,-1631069.683,3.01829248,3.01829248,6.69057,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.076163839,1.30099319,1.873920436,1.514630653,1.873920436,1.30099319,0,0,0,6.69057,0,0,0,1,2018,5.5,82.0777151,0,0,0,0,0,0,3,1.514630653,66.3408226,1,7.510527741,1,8.416013945,0.78752129,0.373690758,SA_PV2023,0.373690758,3,0,0,0,1,0,0,SA_PV2023,0.373690758,3,196.995208,130.0615484,0,0,0,1,0,0,0,0,0,0,0,1.873920436,82.0777151,1,6.212349158,1,7.095147662,0.783654859,0.383009205,SA_PV2030,0.383009205,3,0,0,1,1,0,0,SA_PV2030,0.383009205,3,165.8751353,1,0,1,3,0.044313635
0,0,0.04,33.21447,-9.53921,0.009,169066,3.875548936,1342,9,0.04,1.37792,2178,2.18333,5.44137,88.52586,0.4219,1.2113,1.2113,337,3052,49.6521,3300365.553,-1177385.459,18.9915777,18.9915777,1.2091,29.41203704,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.102544057,4.344954566,6.258371847,5.058444133,6.258371847,4.344954566,0,0,0,1.2091,0,0,0,1,2018,5.5,274.1166869,0,0,0,0,0,0,3,5.058444133,221.559853,1,2.487433736,2.804610185,3.040185791,0.804280724,0.353101736,SA_PV2023,0.353101736,3,0,0,1,1,0,0,SA_PV2023,0.353101736,3,621.6606426,122.8956229,1,0,1,3,0.113029208,0,0,0,0,0,0,1.199927714,52.55683387,1,10.21682938,10.53724496,11.44855823,0.800414292,0.36190677,SA_PV2030,0.36190677,3,0,1,1,1,0,0,SA_PV2030,0.36190677,3,100.3627891,1,0,1,3,0.026811975
0,0,0.04,33.21447,-13.82843,0.008,169067,4.382172766,1059,9,0.04,0.19809,2051,1.15,4.60132,52.22255,0.41543,5.29832,5.29832,221,2216,11.4109,3268945.973,-1703442.889,2.33925221,2.33925221,5.29014,63.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.057234174,4.912940562,7.076485711,5.719699708,7.076485711,4.912940562,0,0,0,5.29014,0,0,0,1,2018,5.5,309.9500741,0,0,0,0,0,0,3,5.719699708,250.5228472,1,2.232177122,1,2.753525525,0.752326128,0.374966153,SA_PV2023,0.374966153,3,0,0,0,1,0,0,SA_PV2023,0.374966153,3,746.4519528,130.5054445,0,0,0,1,0,0,0,0,0,0,0,7.076485711,309.9500741,1,1.88349464,1,2.399017693,0.748459696,0.384316404,SA_PV2030,0.384316404,3,0,0,1,1,0,0,SA_PV2030,0.384316404,3,628.5321351,1,0,1,3,0.167912711
0,0,0.04,33.21447,-13.28592,0.008,169068,4.637227234,1066,9,0.04,0.22148,2075,1.71667,4.87926,40.16212,1.26183,1.25814,1.25814,3862,12100,44.09261,3273560.468,-1637086.397,0.1281149,0.1281149,4.23802,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071041821,5.198887171,7.488356578,6.052601911,7.488356578,5.198887171,0,0,0,4.23802,0,0,0,1,2018,5.5,327.9900181,0,0,0,0,0,0,3,6.052601911,265.1039637,1,2.124139212,1,2.640974406,0.780817617,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,780.7613389,128.9959839,0,0,0,1,0,0,0,0,0,0,0,7.488356578,327.9900181,1,1.79437401,1,2.305737027,0.776951186,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,657.4215385,1,0,1,3,0.175630532
0,0,0.04,33.21447,-13.78426,0.008,169069,4.704052766,1086,9,0.04,0.55953,2052,1.38333,4.98555,54.16141,0.73125,4.15596,4.15596,221,2216,8.45315,3269328.602,-1698042.771,2.54527829,2.54527829,4.29735,174.6111111,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076654369,5.273806597,7.596268782,6.139823934,7.596268782,5.273806597,0,0,0,4.29735,0,0,0,1,2018,5.5,332.7165727,0,0,0,0,0,0,3,6.139823934,268.9242883,1,2.100152401,1,2.612513801,0.764057681,0.374783421,SA_PV2023,0.374783421,3,0,0,0,1,0,0,SA_PV2023,0.374783421,3,800.8899641,130.4418454,0,0,0,1,0,0,0,0,0,0,0,7.596268782,332.7165727,1,1.775036612,1,2.281981569,0.76019125,0.384129115,SA_PV2030,0.384129115,3,0,0,1,1,0,0,SA_PV2030,0.384129115,3,674.3703693,1,0,1,3,0.180158421
0,0,0.04,33.21447,-13.63509,0.008,169070,4.886694468,1076,9,0.04,0.44858,2062,1.96667,4.95208,63.11166,3.03282,9.1628,9.1628,221,2216,15.03455,3270611.773,-1679801.76,19.04034478,19.04034478,9.40135,77.26984127,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.074868194,5.478569821,7.891204985,6.378211544,7.891204985,5.478569821,0,0,0,9.40135,0,0,0,1,2018,5.5,345.6347783,0,0,0,0,0,0,3,6.378211544,279.3656656,1,2.032100532,1,2.54163231,0.793387318,0.372965849,SA_PV2023,0.372965849,3,0,0,0,1,0,0,SA_PV2023,0.372965849,3,827.9508357,129.8092467,0,0,0,1,0,0,0,0,0,0,0,7.891204985,345.6347783,1,1.718973396,1,2.223306515,0.789520887,0.382266219,SA_PV2030,0.382266219,3,0,0,1,1,0,0,SA_PV2030,0.382266219,3,697.1563334,1,0,1,3,0.186245704
0,0,0.04,33.21447,-13.43342,0.008,169071,5.430039149,1077,9,0.04,0.58626,2073,2.03333,4.86903,52.69978,3.33649,1.84232,1.84232,221,2216,36.0701,3272324.227,-1655133.738,8.56613117,8.56613117,3.71741,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.07051096,6.08772429,8.768616962,7.087395909,8.768616962,6.08772429,0,0,0,3.71741,0,0,0,1,2018,5.5,384.0654229,0,0,0,0,0,0,3,7.087395909,310.4279408,1,1.857695946,1,2.355718479,0.796738903,0.370986773,SA_PV2023,0.370986773,3,0,0,0,1,0,0,SA_PV2023,0.370986773,3,915.1276596,129.1204374,0,0,0,1,0,0,0,0,0,0,0,8.768616962,384.0654229,1,1.5755059,1,2.068874107,0.792872472,0.380237793,SA_PV2030,0.380237793,3,0,0,1,1,0,0,SA_PV2030,0.380237793,3,770.5615071,1,0,1,3,0.205855938
0,0,0.04,33.21447,-13.57842,0.008,169072,6.982194894,1097,9,0.04,0.7439,2071,1.85,4.86632,67.26505,5.36676,4.90422,4.90422,221,2216,20.6769,3271095.552,-1672871.058,17.09803849,17.09803849,4.89204,153.5555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.070370611,7.827876795,11.2750923,9.113300691,11.2750923,7.827876795,0,0,0,4.89204,0,0,0,1,2018,5.5,493.8490427,0,0,0,0,0,0,3,9.113300691,399.1625703,1,1.509583368,1,1.981854433,0.78752129,0.371345041,SA_PV2023,0.371345041,3,0,0,0,1,0,0,SA_PV2023,0.371345041,3,1177.849743,129.2451312,0,0,0,1,0,0,0,0,0,0,0,11.2750923,493.8490427,1,1.289399532,1,1.758073314,0.783654859,0.380604995,SA_PV2030,0.380604995,3,0,0,1,1,0,0,SA_PV2030,0.380604995,3,991.780397,1,0,1,3,0.264954688
0,0,0.04,33.21447,-13.58509,0.008,169073,7.455793191,1097,9,0.04,0.7439,2071,1.85,4.85237,66.75928,5.73204,5.25089,5.25089,221,2216,19.99371,3271038.742,-1673686.467,17.48975896,17.48975896,5.23781,131,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.069650006,8.358837213,12.03987538,9.731450679,12.03987538,8.358837213,0,0,0,5.23781,0,0,0,1,2018,5.5,527.3465416,0,0,0,0,0,0,3,9.731450679,426.2375397,1,1.431873347,1,1.898519424,0.78752129,0.371345041,SA_PV2023,0.371345041,3,0,0,0,1,0,0,SA_PV2023,0.371345041,3,1257.74262,129.2451312,0,0,0,1,0,0,0,0,0,0,0,12.03987538,527.3465416,1,1.225496703,1,1.688779492,0.783654859,0.380604995,SA_PV2030,0.380604995,3,0,0,1,1,0,0,SA_PV2030,0.380604995,3,1059.052296,1,0,1,3,0.282926413
0,0,0.04,33.21447,-13.55092,0.008,169074,7.625246808,1089,9,0.04,0.34328,2073,1.88333,4.80959,69.3953,3.40094,3.2685,3.2685,221,2216,23.52978,3271329.597,-1669507.4,15.48059432,15.48059432,4.16073,47.22222222,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.067459729,8.548815015,12.313515,9.952624935,12.313515,8.548815015,0,0,0,4.16073,0,0,0,1,2018,5.5,539.331957,0,0,0,0,0,0,3,9.952624935,435.9249722,1,1.406218681,1,1.871253263,0.789197083,0.370986773,SA_PV2023,0.370986773,3,0,0,0,1,0,0,SA_PV2023,0.370986773,3,1285.087285,129.1204374,0,0,0,1,0,0,0,0,0,0,0,12.313515,539.331957,1,1.204366243,1,1.666116158,0.785330651,0.380237793,SA_PV2030,0.380237793,3,0,0,1,1,0,0,SA_PV2030,0.380237793,3,1082.077221,1,0,1,3,0.289077535
0,0,0.08001,33.21447,-13.23134,0.017,169075,7.627205106,1082,9,0.08001,0.39633,2057,1.86667,4.97639,36.29274,6.32815,6.32316,6.32316,3862,12100,45.1838,3274014.467,-1630406.796,3.33670207,3.33670207,6.9876,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.076163839,8.551010502,12.31667733,9.955180945,12.31667733,8.551010502,0,0,0,6.9876,0,0,0,1,2018,5.5,539.4704671,0,0,0,0,0,0,3,9.955180945,436.0369254,1,1.475845873,1,1.944460144,0.788359438,0.373872426,SA_PV2023,0.373872426,3,0,0,0,1,0,0,SA_PV2023,0.373872426,3,1295.415702,130.1247772,0,0,0,1,0,0,0,0,0,0,0,12.31667733,539.4704671,1,1.266593617,1,1.732098785,0.784493006,0.383195403,SA_PV2030,0.383195403,3,0,0,1,1,0,0,SA_PV2030,0.383195403,3,1090.77402,1,0,1,3,0.29140089
0,0,0.04,33.21447,-13.30175,0.008,169076,8.46328766,1061,9,0.04,0.41578,2079,1.8,4.85462,41.38184,0.00673,0.06721,0.06721,3862,12100,43.92661,3273428.422,-1639023.884,0.81357426,0.81357426,3.56323,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.069766021,9.48835919,13.66681265,11.04645265,13.66681265,9.48835919,0,0,0,3.56323,0,0,0,1,2018,5.5,598.6063941,0,0,0,0,0,0,3,11.04645265,483.8346261,1,1.294483587,1,1.751788251,0.78500735,0.369916104,SA_PV2023,0.369916104,3,0,0,0,1,0,0,SA_PV2023,0.369916104,3,1422.206426,128.7477954,0,0,0,1,0,0,0,0,0,0,0,13.66681265,598.6063941,1,1.11236221,1,1.566721076,0.781140919,0.379140425,SA_PV2030,0.379140425,3,0,0,1,1,0,0,SA_PV2030,0.379140425,3,1197.535137,1,0,1,3,0.319922182
0,0,0.04,33.21447,-9.52755,0.009,169120,8.524061277,1295,9,0.04,0.79909,2185,2.1,5.41125,89.20866,0.68979,0.66043,0.66043,337,3052,49.8754,3300435.227,-1175950.582,20.20068766,20.20068765,0.97517,48.89351852,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.100751032,9.556493694,13.76495201,11.12577559,13.76495201,9.556493694,0,0,0,0.97517,0,0,0,1,2018,5.5,602.904898,0,0,0,0,0,0,3,11.12577559,487.3089708,1,1.287491478,1.61372965,1.753774392,0.800090991,0.351970517,SA_PV2023,0.351970517,3,0,0,1,1,0,0,SA_PV2023,0.351970517,3,1362.928726,122.5019069,1,0,1,3,0.247805223,0,0,0,0,0,0,2.63917642,115.5959272,1,5.074140486,5.403718657,5.872421193,0.79622456,0.360747343,SA_PV2030,0.360747343,3,0,1,1,1,0,0,SA_PV2030,0.360747343,3,220.0353681,1,0,1,3,0.058782572
