IsUrban,NTLBin,NTLArea,X_deg,Y_deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecPopCalib,ElecStart,GridDistCalibElec,Elec_Initial_Status_Grid2018,Elec_Init_Status_Offgrid2018,Actual_Elec_Status_2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG_Hydro2023,MG_PV2023,MG_Wind2023,MG_Diesel2023,SA_Diesel2023,SA_PV2023,Minimum_Tech_Off_grid2023,Minimum_LCOE_Off_grid2023,Off_Grid_Code2023,Elec_Initial_Status_Grid2023,Elec_Init_Status_Offgrid2023,Actual_Elec_Status_2023,Grid_extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Elec_Initial_Status_Grid2030,Elec_Init_Status_Offgrid2030,Actual_Elec_Status_2030,Grid_extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.48003,33.19878,-13.62954,0.101,169065,255.6419906,1061,14,0.48003,0.18627,2064,1.9,4.78762,64.817,4.2281,7.49828,7.49828,221,2216,16.469,3269113.756,-1679122.308,18.66511258,18.66511258,8.14371,88.92063492,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.066346502,286.605292,412.8196194,333.6690489,412.8196194,286.605292,0,0,0,8.14371,0,0,0,1,2018,5.5,18081.49933,941.0138274,1568.356379,0,0,1755.703564,296.3706463,5,333.6690489,14614.70434,1,0.33269857,1,0.719261945,0.79003523,0.372604448,MG_PV2023,0.33269857,5,0,0,1,1,0,0,MG_PV2023,0.33269857,5,39836.88671,119.3904165,1,0,1,5,8.281599541,0,0,0,0,0,0,79.1505705,3466.794988,1,0.321953807,1,0.708476992,0.786168799,0.381895806,MG_PV2030,0.321953807,5,0,1,1,0.226459011,9.03196363,1,Grid_extension2030,0.226459011,1,4066.71652,1,1,0,1,0.581989489
0,0,0.32002,33.19885,-13.5754,0.067,169066,105.3331472,1099,9,0.32002,0.54699,2073,1.8,4.91485,68.72765,3.73199,3.24896,3.24896,221,2216,21.66241,3269582.37,-1672501.572,15.48778193,15.48778193,3.23593,56.88888889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.072901574,118.0910747,170.0956468,137.4829345,170.0956468,118.0910747,0,0,0,3.23593,0,0,0,1,2018,5.5,7450.18933,0,0,0,0,0,0,3,137.4829345,6021.752531,1,0.398775677,1,0.790716029,0.78500735,0.370986773,SA_PV2023,0.370986773,3,0,0,0,1,0,0,SA_PV2023,0.370986773,3,17751.85663,129.1204374,0,0,0,1,0,0,0,0,0,0,0,170.0956468,7450.18933,1,0.378303066,1,0.770193192,0.781140919,0.380237793,MG_PV2030,0.378303066,5,0,0,1,1,0,0,MG_PV2030,0.378303066,5,15439.97968,1,0,1,5,4.203411351
0,0,0.12001,33.19892,-13.6512,0.025,169067,19.9916766,1082,9,0.12001,0.51997,2060,1.83333,4.77699,63.32844,2.27802,10.05586,10.05586,221,2216,14.55093,3268942.086,-1681772.138,17.20559952,17.20559952,9.06429,40.88888889,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.065810733,22.41306405,32.28325795,26.09353691,32.28325795,22.41306405,0,0,0,9.06429,0,0,0,1,2018,5.5,1414.006698,0,0,0,0,0,0,3,26.09353691,1142.896917,1,0.770223214,1,1.187962052,0.786683143,0.373327952,SA_PV2023,0.373327952,3,0,0,0,1,0,0,SA_PV2023,0.373327952,3,3390.470896,129.9352751,0,0,0,1,0,0,0,0,0,0,0,32.28325795,1414.006698,1,0.685638393,1,1.102339841,0.782816711,0.382637352,SA_PV2030,0.382637352,3,0,0,1,1,0,0,SA_PV2030,0.382637352,3,2854.865478,1,0,1,3,0.762678909
0,0,0.08001,33.19905,-13.54926,0.017,169068,21.54766043,1115,9,0.08001,0.28036,2076,1.75,4.89594,70.70727,2.41216,1.78033,1.78033,221,2216,24.29502,3269825.266,-1669303.537,13.9694848,13.96948479,2.58128,76.32407407,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071910949,24.1575083,34.79591501,28.12443818,34.79591501,24.1575083,0,0,0,2.58128,0,0,0,1,2018,5.5,1524.061077,0,0,0,0,0,0,3,28.12443818,1231.850392,1,0.70878525,1,1.123327677,0.78249341,0.370450665,SA_PV2023,0.370450665,3,0,0,0,1,0,0,SA_PV2023,0.370450665,3,3626.192013,128.9338471,0,0,0,1,0,0,0,0,0,0,0,34.79591501,1524.061077,1,0.632675507,1,1.04619368,0.778626978,0.379688316,SA_PV2030,0.379688316,3,0,0,1,1,0,0,SA_PV2030,0.379688316,3,3053.348846,1,0,1,3,0.815703852
0,0,0.08001,33.19905,-13.71843,0.017,169069,23.83622468,1086,9,0.08001,0.48731,2055,1.6,4.83544,59.11854,4.24153,6.70564,6.70564,221,2216,10.04312,3268378.822,-1689992.815,9.77253279,9.77253279,6.70463,83.77777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068779667,26.72326294,38.49156853,31.1115181,38.49156853,26.72326294,0,0,0,6.70463,0,0,0,1,2018,5.5,1685.930702,0,0,0,0,0,0,3,31.1115181,1362.684493,1,0.668864642,1,1.078338615,0.774951589,0.374236292,SA_PV2023,0.374236292,3,0,0,0,1,0,0,SA_PV2023,0.374236292,3,4052.319389,130.2514193,0,0,0,1,0,0,0,0,0,0,0,38.49156853,1685.930702,1,0.599908681,1,1.008438919,0.771085158,0.383568343,SA_PV2030,0.383568343,3,0,0,1,1,0,0,SA_PV2030,0.383568343,3,3412.15928,1,0,1,3,0.91156026
0,0,0.08001,33.19905,-9.57838,0.017,169070,29.88091489,1363,9,0.08001,1.18042,2148,2.16667,5.18268,87.81726,0.13936,0.08807,0.08807,337,3052,50.83145,3298599.16,-1182202.409,15.8736228,15.8736228,5.77344,38.66666667,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.087508443,33.50008469,48.25274551,39.0011689,48.25274551,33.50008469,0,0,0,5.77344,0,0,0,1,2018,5.5,2113.470253,0,0,0,0,0,0,3,39.0011689,1708.251198,1,0.581222257,1,0.993523199,0.803443079,0.358033324,SA_PV2023,0.358033324,3,0,0,0,1,0,0,SA_PV2023,0.358033324,3,4860.015305,124.6120422,0,0,0,1,0,0,0,0,0,0,0,48.25274551,2113.470253,1,0.525829496,1,0.937472988,0.799576647,0.366961333,SA_PV2030,0.366961333,3,0,0,1,1,0,0,SA_PV2030,0.366961333,3,4092.260439,1,0,1,3,1.093249665
0,0,0.08001,33.19905,-13.60676,0.017,169071,54.77598128,1090,9,0.08001,0.52603,2068,1.96667,4.82014,66.40437,6.12665,5.86646,5.86646,221,2216,18.58257,3269335.644,-1676336.488,17.35235407,17.35235407,5.85042,79.44444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.067997113,61.41043602,88.45416863,71.49470842,88.45416863,61.41043602,0,0,0,5.85042,0,0,0,1,2018,5.5,3874.292586,0,0,0,0,0,0,3,71.49470842,3131.468229,1,0.439757501,1,0.834563345,0.793387318,0.371883743,SA_PV2023,0.371883743,3,0,0,0,1,0,0,SA_PV2023,0.371883743,3,9253.747721,129.4326241,0,0,0,1,0,0,0,0,0,0,0,88.45416863,3874.292586,1,0.409299471,1,0.803692957,0.789520887,0.38115713,SA_PV2030,0.38115713,3,0,0,1,1,0,0,SA_PV2030,0.38115713,3,7791.898447,1,0,1,3,2.081610029
0,0,0.04,33.19947,-9.58505,0.009,169072,3.744066383,1394,9,0.04,1.86461,2143,2.2,5.03712,87.42625,0.82679,0.79419,0.79419,337,3052,50.73836,3298600.563,-1183022.295,15.23147871,15.23147871,6.08352,89.33333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.079439495,4.197546875,6.046049226,4.88683047,6.046049226,4.197546875,0,0,0,6.08352,0,0,0,1,2018,5.5,264.8169561,0,0,0,0,0,0,3,4.88683047,214.0431746,1,2.566691427,1,3.122364865,0.805118871,0.35886868,SA_PV2023,0.35886868,3,0,0,0,1,0,0,SA_PV2023,0.35886868,3,610.3787319,124.9027843,0,0,0,1,0,0,0,0,0,0,0,6.046049226,264.8169561,1,2.157670528,1,2.706625745,0.80125244,0.367817519,SA_PV2030,0.367817519,3,0,0,1,1,0,0,SA_PV2030,0.367817519,3,513.9549118,1,0,1,3,0.137303342
0,0,0.04,33.19947,-9.59338,0.009,169073,3.744542128,1430,9,0.04,2.48867,2139,2.23333,5.03712,86.99449,1.74167,1.71376,1.71376,337,3052,50.69405,3298550.526,-1184047.142,14.47525377,14.47525377,6.43832,93.02777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.079439495,4.198080242,6.046817475,4.887451422,6.046817475,4.198080242,0,0,0,6.43832,0,0,0,1,2018,5.5,264.8506054,0,0,0,0,0,0,3,4.887451422,214.0703723,1,2.566713918,1,3.122125801,0.806794664,0.359539776,SA_PV2023,0.359539776,3,0,0,0,1,0,0,SA_PV2023,0.359539776,3,611.5978638,125.1363566,0,0,0,1,0,0,0,0,0,0,0,6.046817475,264.8506054,1,2.157748194,1,2.706438833,0.802928232,0.36850535,SA_PV2030,0.36850535,3,0,0,1,1,0,0,SA_PV2030,0.36850535,3,514.9814528,1,0,1,3,0.137577583
0,0,0.04,33.19947,-13.57259,0.008,169074,4.200692766,1099,9,0.04,0.54699,2073,1.8,4.8526,68.88977,3.632,3.15994,3.15994,221,2216,21.91474,3269667.868,-1672157.567,15.37920421,15.3792042,3.14757,47.22222222,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.069661861,4.709479745,6.783425465,5.482828375,6.783425465,4.709479745,0,0,0,3.14757,0,0,0,1,2018,5.5,297.1140354,0,0,0,0,0,0,3,5.482828375,240.1478828,1,2.313550223,1,2.844090245,0.78500735,0.370986773,SA_PV2023,0.370986773,3,0,0,0,1,0,0,SA_PV2023,0.370986773,3,707.9451978,129.1204374,0,0,0,1,0,0,0,0,0,0,0,6.783425465,297.1140354,1,1.949973277,1,2.474453222,0.781140919,0.380237793,SA_PV2030,0.380237793,3,0,0,1,1,0,0,SA_PV2030,0.380237793,3,596.1084367,1,0,1,3,0.159250702
0,0,0.04,33.19947,-13.49509,0.008,169075,4.244970213,1110,9,0.04,0.58134,2075,1.81667,4.91721,59.32608,1.49925,1.70855,1.70855,221,2216,29.90286,3270325.642,-1662677.699,10.82024418,10.82024418,2.2341,102,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.073025599,4.759120066,6.854926234,5.540620187,6.854926234,4.759120066,0,0,0,2.2341,0,0,0,1,2018,5.5,300.245769,0,0,0,0,0,0,3,5.540620187,242.6791642,1,2.292435218,1,2.821657787,0.785845498,0.370629195,SA_PV2023,0.370629195,3,0,0,0,1,0,0,SA_PV2023,0.370629195,3,714.7177526,128.9959839,0,0,0,1,0,0,0,0,0,0,0,6.854926234,300.245769,1,1.932601139,1,2.455830705,0.781979066,0.379871298,SA_PV2030,0.379871298,3,0,0,1,1,0,0,SA_PV2030,0.379871298,3,601.8111056,1,0,1,3,0.160774174
0,0,0.04,33.19947,-13.83676,0.008,169076,4.376010213,1060,8,0.04,0.20638,2050,1.13333,4.67127,53.42714,1.2311,4.98288,4.98288,221,2216,13.19603,3267397.297,-1704461.735,3.31188506,3.31188506,4.96679,156.7777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,2,3,5,3.3,1.06063919,0.06058563,4.906031602,7.066534205,5.71165622,7.066534205,4.906031602,0,0,0,4.96679,0,0,0,1,2018,5.5,309.5141982,0,0,0,0,0,0,3,5.71165622,250.1705424,1,2.234974825,1,2.756401112,0.75148798,0.375149064,SA_PV2023,0.375149064,3,0,0,0,1,0,0,SA_PV2023,0.375149064,3,745.7658447,130.5691057,0,0,0,1,0,0,0,0,0,0,0,7.066534205,309.5141982,1,1.885808551,1,2.401400018,0.747621549,0.384503875,SA_PV2030,0.384503875,3,0,0,1,1,0,0,SA_PV2030,0.384503875,3,627.954414,1,0,1,3,0.167758373
0,0,0.04,33.19947,-13.79176,0.008,169120,4.416426383,1102,9,0.04,0.33068,2052,1.35,4.97844,55.28041,0.84312,2.37666,2.37666,221,2216,10.27412,3267787.195,-1698959.8,1.66447861,1.66447861,2.49949,160,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076273509,4.95134297,7.131799648,5.764408215,7.131799648,4.95134297,0,0,0,2.49949,0,0,0,1,2018,5.5,312.3728246,0,0,0,0,0,0,3,5.764408215,252.4810798,1,2.217147419,1,2.737908972,0.762381888,0.374783421,SA_PV2023,0.374783421,3,0,0,0,1,0,0,SA_PV2023,0.374783421,3,751.9200449,130.4418454,0,0,0,1,0,0,0,0,0,0,0,7.131799648,312.3728246,1,1.871134351,1,2.386117888,0.758515457,0.384129115,SA_PV2030,0.384129115,3,0,0,1,1,0,0,SA_PV2030,0.384129115,3,633.1364121,1,0,1,3,0.169142747
